"Country","Year","Sector","Location","Site","Reef_type","Management_level","Management_type","Depth..m.","Latitude","Longitude","number_replicates","Method","Observer","level1_code","mean_cover","sd","se","Organization","Source"
"Comoros","2016","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.386","43.787","15","","","Dead standing coral","3.73",NA,NA,"CORDIO","Post_RLE"
"Comoros","2016","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.386","43.787","15","","","TWS","0",NA,NA,"CORDIO","Post_RLE"
"Comoros","2016","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.386","43.787","15","","","Turf algae","40.58",NA,NA,"CORDIO","Post_RLE"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Hard coral","54.25",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Other inverts","0.33",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Bare substrate","22.83",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Dead standing coral","11.58",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Rubble","8.67",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Shisiwani National Park","Anlamadjou","","Partially Restricted","National Park",NA,"-12.19683333","44.22866667",NA,"","","Sand","2.33",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Domoni","Bambao_mtsanga","","Open access","Open access",NA,"-12.20883333","44.5225",NA,"","","Bare substrate","47.5",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Domoni","Bambao_mtsanga","","Open access","Open access",NA,"-12.20883333","44.5225",NA,"","","Hard coral","23.76",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Domoni","Bambao_mtsanga","","Open access","Open access",NA,"-12.20883333","44.5225",NA,"","","Dead standing coral","24.32",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Domoni","Bambao_mtsanga","","Open access","Open access",NA,"-12.20883333","44.5225",NA,"","","Sand","4.42",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Hard coral","57.18",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Bare substrate","18.17",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Dead standing coral","3.08",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Rubble","7.75",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Soft coral","0.17",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Itsandra","Bandamadji","","Open access","Open access",NA,"-11.67013333","43.26388333",NA,"","","Sand","13.66",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Hard coral","62.9",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Halimeda","1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Dead standing coral","8.5",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Other inverts","1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Recently dead coral","4",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Rubble","11.4",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Mea","","Partially Restricted","National Park",NA,"-12.38165","43.73766667",NA,"","","Sand","11.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Hard coral","57.84",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Other inverts","1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Bare substrate","5.83",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Dead standing coral","14.77",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Rubble","9.25",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Mitsamiuli Ndroude National Park","Mitsamiuli","Forereef","Partially restricted","National Park",NA,"-11.3758","43.3097",NA,"","","Sand","11.32",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Hard coral","35.82",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Coralline algae","2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Halimeda","3.1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Macro-algae","1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Bare substrate","9.4",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Dead standing coral","16.98",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Other inverts","2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Recently dead coral","2.6",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Rubble","19.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Nkandzoni","","Partially Restricted","National Park",NA,"-12.2443","43.3972",NA,"","","Soft coral","7.9",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Ouani","Ouani_01","","Open access","Open access",NA,"-12.0647","44.2557",NA,"","","Hard coral","64.84",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Ouani","Ouani_01","","Open access","Open access",NA,"-12.0647","44.2557",NA,"","","Bare substrate","26.42",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Ouani","Ouani_01","","Open access","Open access",NA,"-12.0647","44.2557",NA,"","","Dead standing coral","4.67",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Ouani","Ouani_01","","Open access","Open access",NA,"-12.0647","44.2557",NA,"","","Other inverts","0.08",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Anjouan Island","Ouani","Ouani_01","","Open access","Open access",NA,"-12.0647","44.2557",NA,"","","Rubble","4",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Hard coral","87.9",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Bare substrate","6.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Recently dead coral","1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Rubble","2.6",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Soft coral","1.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Grand Comore","Moroni","Retaj","","Open access","Open access",NA,"-11.43","43.1712",NA,"","","Sand","1.1",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Hard coral","48.8",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Coralline algae","1.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Halimeda","3.5",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Macro-algae","1.8",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Other inverts","0.7",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Dead standing coral","13.4",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Recently dead coral","5.8",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Rubble","18.7",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Sand","5.2",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2017","Moheli island","Moheli National Park","Sambia_W","","Partially Restricted","National Park",NA,"-12.38331667","43.78685",NA,"","","Unknown","0.9",NA,NA,"CORDIO/IOC","post_bl_2016"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Hard coral","50.25","13.93","9.85","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Soft coral","1.05","1.2","0.85","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Other inverts","0.85","0.49","0.35","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Macro-algae","1.35","0.21","0.15","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Halimeda","0","0","0","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Coralline algae","4.65","5.87","4.15","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Turf algae","12.2","4.95","3.5","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Bare substrate","0.5","0.71","0.5","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Rubble","23.15","16.9","11.95","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Sand","4.5","6.36","4.5","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Seagrass","0","0","0","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Dead standing coral","1.6","2.26","1.6","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Recently dead coral","0","0","0","CORDIO","RLE 2019"
"Comoros","2018","Moheli island","Moheli National Park","Ferenga","","Partially Restricted","National Park",NA,"-12.4108","43.70401","48","","","Unknown","0","0","0","CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Hard coral","4.2",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Soft coral","0.4",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Other inverts","2.3",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Macro-algae","1.5",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Halimeda","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Coralline algae","1.9",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Turf algae","76.3",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Bare substrate","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Rubble","5",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Sand","8.4",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Seagrass","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Dead standing coral","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Recently dead coral","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_01","","Open access","Open access",NA,"-11.752227","43.22752","21","","","Unknown","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Hard coral","17.5",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Soft coral","7.8",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Other inverts","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Macro-algae","10",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Halimeda","0",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Coralline algae","0.2",NA,NA,"CORDIO","RLE 2019"
"Comoros","2018","Grand Comore","Bambao","Iconi_02","","Open access","Open access",NA,"-11.74426","43.23023","24","","","Turf algae","53.9",NA,NA,"CORDIO","RLE 2019"
